12:56:00.145 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
12:56:00.927 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
12:56:00.960 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
12:56:00.965 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
12:56:21.518 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
12:56:21.519 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
12:56:21.533 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
12:56:21.533 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
12:56:21.534 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
12:56:21.535 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
12:56:21.542 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
12:56:21.543 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
12:56:22.331 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
12:56:22.331 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
12:56:25.373 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
12:56:25.501 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:26:44.800 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:26:49.324 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:26:52.786 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
19:26:52.786 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
19:26:52.871 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:26:52.871 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:27:02.042 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:27:02.043 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:27:02.087 [TestNG-tests-1] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:27:02.088 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:27:02.120 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:27:02.167 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:27:02.229 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:27:02.257 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:27:03.913 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:27:03.969 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:27:03.972 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:27:03.986 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:27:04.668 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:27:04.706 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:27:04.707 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:27:04.717 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:27:05.260 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:27:05.327 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:27:05.341 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:27:05.565 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:27:05.612 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:27:05.625 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:27:17.959 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:27:17.959 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:27:17.982 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:27:17.983 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:27:17.983 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:27:17.983 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:27:17.998 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:27:18.000 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:27:18.917 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:27:19.387 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:27:22.355 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:27:22.664 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:34:05.833 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:34:10.145 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:34:10.780 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
19:34:10.845 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:34:13.770 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
19:34:13.834 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:34:21.474 [TestNG-tests-1] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:34:21.475 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:34:21.527 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:34:21.543 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:34:23.426 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:34:23.486 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:34:23.489 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:34:23.506 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:34:24.728 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:34:24.780 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:34:24.791 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:34:24.980 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:34:24.980 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:34:25.035 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:34:25.049 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:34:26.899 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:34:26.932 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:34:26.933 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:34:26.947 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:34:27.959 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:34:27.993 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:34:28.000 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:34:31.988 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:34:32.008 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:34:32.009 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:34:32.020 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:34:32.850 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:34:35.090 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:34:35.114 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:34:35.115 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:34:35.125 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:34:35.672 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:34:36.027 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:34:38.900 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:40:50.897 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:40:50.926 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:40:54.513 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
19:40:54.513 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
19:40:55.165 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:41:06.603 [TestNG-tests-1] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:41:06.604 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:41:06.662 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:41:06.677 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:41:08.210 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:41:08.296 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:41:08.296 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:41:08.353 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:41:08.370 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:41:09.482 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:41:09.546 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:41:09.548 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:41:09.561 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:41:10.945 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:41:10.999 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:41:11.014 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:41:15.792 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:41:15.830 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:41:15.831 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:41:15.843 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:41:16.879 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:41:16.921 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:41:16.933 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:41:18.502 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:41:18.535 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:41:18.536 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:41:18.550 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:41:19.471 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:41:22.824 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:41:24.165 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:41:24.191 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:41:24.192 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:41:24.205 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:41:24.854 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:41:27.687 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:57:47.525 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:57:47.532 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
19:57:53.817 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
19:57:53.899 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:58:03.564 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:58:03.565 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:58:03.619 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:58:03.638 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:58:05.525 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:58:05.588 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:58:05.589 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:58:05.601 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:58:05.721 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
19:58:05.785 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
19:58:05.844 [TestNG-tests-1] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
19:58:05.844 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:58:05.894 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:58:05.914 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 1
19:58:06.770 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:58:06.821 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
19:58:06.839 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:58:19.215 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:58:19.226 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:58:19.243 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:58:19.244 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
19:58:19.257 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:58:19.257 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:58:19.258 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:58:19.270 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:58:20.142 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
19:58:20.179 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
19:58:20.189 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
19:58:20.240 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:58:23.592 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
19:58:27.482 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
19:58:27.505 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
19:58:27.506 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
19:58:27.518 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
19:58:28.361 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
19:58:31.527 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
20:02:27.338 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
20:02:31.801 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
20:02:32.557 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
20:02:32.618 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
20:02:35.805 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
20:02:35.891 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
20:02:41.874 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
20:02:41.874 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
20:02:41.929 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
20:02:41.947 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 1
20:02:43.726 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
20:02:43.778 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
20:02:43.781 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
20:02:43.791 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
20:02:45.054 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
20:02:45.106 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
20:02:45.115 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
20:02:46.996 [TestNG-tests-1] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
20:02:46.996 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
20:02:47.042 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
20:02:47.058 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 1
20:02:48.871 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
20:02:48.902 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
20:02:48.903 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
20:02:48.910 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
20:02:49.990 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
20:02:50.034 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
20:02:50.041 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
20:02:52.219 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
20:02:52.246 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
20:02:52.247 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
20:02:52.259 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
20:02:53.154 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
20:02:56.106 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
20:02:57.205 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
20:02:57.229 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
20:02:57.229 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
20:02:57.238 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
20:02:58.004 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
20:03:00.996 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
10:36:01.356 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
10:36:01.356 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
10:36:07.878 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
10:36:07.945 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
10:36:09.670 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
10:36:09.716 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
10:36:19.015 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
10:36:19.016 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
10:36:19.060 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
10:36:19.075 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 1
10:36:19.797 [TestNG-tests-1] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
10:36:19.797 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
10:36:19.859 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
10:36:19.875 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 1
10:36:20.844 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
10:36:20.874 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
10:36:20.875 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
10:36:20.885 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
10:36:21.825 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
10:36:21.855 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
10:36:21.855 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
10:36:21.864 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
10:36:21.980 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
10:36:22.035 [TestNG-tests-2] INFO  BasePackage.BaseClass - Scroll into the view
10:36:22.047 [TestNG-tests-2] INFO  BasePackage.BaseClass - Click on the onsale item 2
10:36:22.864 [TestNG-tests-1] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
10:36:22.905 [TestNG-tests-1] INFO  BasePackage.BaseClass - Scroll into the view
10:36:22.913 [TestNG-tests-1] INFO  BasePackage.BaseClass - Click on the onsale item 2
10:36:34.804 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
10:36:34.804 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discounted price and load it in the work book
10:36:34.835 [TestNG-tests-2] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
10:36:34.835 [TestNG-tests-1] INFO  BasePackage.BaseClass - Get the discount percentage and load it in the work book
10:36:34.836 [TestNG-tests-1] INFO  BasePackage.BaseClass - Navigate back to the home page
10:36:34.836 [TestNG-tests-2] INFO  BasePackage.BaseClass - Navigate back to the home page
10:36:34.855 [TestNG-tests-1] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
10:36:34.856 [TestNG-tests-2] INFO  BasePackage.BaseClass - After Navigation, We need to switch to iframe again as the driver instance is rooted back to default content
10:36:35.844 [TestNG-tests-2] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
10:36:35.844 [TestNG-tests-1] INFO  BasePackage.BaseClass - Writing the data in the workbook to the final file
10:36:39.115 [TestNG-tests-2] INFO  BasePackage.BaseClass - WebDriver has been closed.
10:36:39.171 [TestNG-tests-1] INFO  BasePackage.BaseClass - WebDriver has been closed.
10:43:21.962 [TestNG-tests-2] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
10:43:21.962 [TestNG-tests-1] INFO  BasePackage.BaseClass - Chrome browser launched on local machine
10:43:26.925 [TestNG-tests-1] INFO  BasePackage.BaseClass - Switching to the iframe
10:43:26.925 [TestNG-tests-2] INFO  BasePackage.BaseClass - Switching to the iframe
10:43:26.967 [TestNG-tests-2] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
10:43:26.967 [TestNG-tests-1] INFO  BasePackage.BaseClass - Capturing the list of onsale prods
10:43:37.903 [TestNG-tests-2] INFO  BasePackage.BaseClass - Iterating through the captured list of onsale prods to get the price and discount info
10:43:37.903 [TestNG-tests-2] INFO  BasePackage.BaseClass - Re-Capturing the list of onsale prods as there might be a chance of getting a staleElementReference Exception due to forth and back Navigation
